,time,Inv C: Rep G,Inv C : Rep T,Inv C : Rep C,Inv C : Rep A,Inv isoC : Rep G,Inv isoC: Rep T,Inv isoC: Rep C,Inv isoC: Rep A,Inv isoC : Rep isoG
855,51390,20.88423645,1.897372742,1.122331691,1.775862069,6.892446634,1.739737274,2.278325123,5.74137931,19.49243623
856,51450,19.66091954,1.550082102,1.632183908,1.577175698,6.679802956,1.816091954,2.035303777,5.981937603,20.17378432
857,51510,20.03448276,1.908866995,1.710180624,1.633004926,6.750410509,1.55500821,2.600985222,5.780788177,20.11193576
858,51570,19.64614122,2.129720854,1.557471264,1.747126437,7.144499179,1.669129721,2.390804598,5.858784893,19.69319057
859,51630,19.4909688,1.649425287,1.282430213,1.802955665,7.108374384,1.567323481,2.013136289,6.038587849,20.01662814
860,51690,19.82676519,1.696223317,1.268472906,1.870279146,6.890804598,1.696223317,2.1272578,5.735632184,19.8919171
861,51750,19.39573071,1.755336617,1.720853859,1.616584565,6.825944171,1.661740558,1.885878489,5.746305419,20.72332401
862,51810,20.13875205,2.056650246,1.65681445,1.797208539,6.981116585,1.577175698,2.153530378,5.824302135,20.44449852
863,51870,19.3727422,1.9408867,1.731527094,1.526272578,6.66091954,1.49589491,2.077175698,5.952380952,19.74794176
864,51930,19.55336617,2.010673235,1.362889984,1.432676519,6.669129721,1.753694581,2.272577997,5.47044335,19.74490003
865,51990,20.08045977,1.854679803,1.334154351,1.623973727,6.697865353,1.554187192,1.988505747,5.818555008,20.24374417
866,52050,19.59770115,1.834154351,1.71182266,1.36453202,6.99589491,1.463875205,2.132183908,5.841543514,20.70710143
867,52110,19.92036125,1.861247947,1.383415435,1.526272578,7.057471264,1.455665025,2.151067323,5.4408867,19.81283206
868,52170,20.0952381,1.858784893,1.475369458,1.490147783,6.86863711,1.565681445,2.500821018,6.115763547,19.4711441
869,52230,19.50082102,1.829228243,1.339901478,1.822660099,6.254515599,1.856321839,2.179802956,5.814449918,20.18392343
870,52290,19.48440066,1.765188834,1.567323481,1.70771757,6.732348112,1.522988506,2.377668309,5.651888342,19.93044572
871,52350,20.05829228,1.865353038,1.403940887,1.5591133,6.655172414,1.544334975,2.215106732,6.340722496,20.27720323
872,52410,19.87848933,2.022988506,1.430213465,1.435139573,7.034482759,1.76683087,2.261904762,6.247126437,19.77531735
873,52470,19.94252874,2.215106732,1.70771757,1.354679803,6.551724138,1.582922824,2.150246305,5.899014778,19.59179949
874,52530,20.08045977,1.964696223,1.669950739,1.39408867,6.702791461,1.648604269,1.984400657,6.159277504,19.97302997
875,52590,20.15845649,2.245484401,1.655172414,1.573070608,6.823481117,1.697044335,2.148604269,6.275862069,20.21129902
876,52650,20.19293924,1.68226601,1.468801314,1.623152709,7.061576355,1.795566502,1.927750411,5.912972085,19.94666829
877,52710,20.46551724,1.935960591,1.515599343,1.251231527,6.597701149,1.520525452,2.271756979,5.751231527,20.0034473
878,52770,19.70197044,1.908866995,1.673234811,1.551724138,7.166666667,1.696223317,2.254515599,6.348932677,20.4799854
879,52830,19.87766831,1.900656814,1.413793103,1.626436782,6.934318555,1.887520525,2.33908046,6.221674877,20.19811818
880,52890,19.80377668,1.783251232,1.75862069,1.595238095,7.030377668,1.936781609,2.42364532,5.736453202,19.96897433
881,52950,20.08128079,1.853858785,1.455665025,1.614942529,7.094417077,2.184729064,2.018062397,5.965517241,20.14742264
882,53010,20.17241379,1.977832512,1.579638752,1.311986864,6.972906404,1.885057471,2.168308703,5.995073892,20.39684471
883,53070,19.75862069,2.020525452,1.849753695,1.761904762,7.061576355,1.891625616,2.28407225,6.093596059,20.46984629
884,53130,19.75123153,2.009031199,1.246305419,1.544334975,6.791461412,1.811986864,2.599343186,5.760262726,20.29849536
885,53190,19.77750411,2.093596059,1.545155993,1.399014778,7,1.610837438,2.498357964,6.276683087,20.37453867
886,53250,19.75944171,2.041871921,1.592775041,1.494252874,6.654351396,1.720032841,2.060755337,6.064860427,19.96998824
887,53310,19.72167488,2.175697865,1.632183908,1.688013136,7.096059113,1.648604269,2.472085386,6.249589491,20.40394209
888,53370,19.54351396,1.938423645,1.371921182,1.435960591,6.912151067,1.672413793,2.219211823,5.705254516,19.59585513
889,53430,19.98275862,1.78407225,1.629720854,1.695402299,7.069786535,1.567323481,1.987684729,5.917898194,20.22549377
890,53490,19.83004926,1.95320197,1.505747126,1.671592775,7.133825944,1.855500821,2.326765189,6.249589491,19.94565438
891,53550,19.55254516,1.997536946,1.33908046,1.650246305,6.747126437,1.644499179,2.010673235,5.980295567,20.21535467
892,53610,19.32101806,2.178981938,1.39819376,1.68226601,7.004926108,1.692939245,2.295566502,5.983579639,20.1626313
893,53670,20.00738916,2.277504105,1.482758621,1.804597701,6.598522167,1.642036125,2.230706076,6.08045977,20.17986779
894,53730,19.57881773,2.035303777,1.375205255,1.480295567,6.875205255,1.354679803,2.10591133,5.723316913,19.82905463
895,53790,19.64203612,1.871921182,1.793103448,1.692118227,7.064860427,1.685550082,2.106732348,6.077175698,20.50736099
896,53850,19.73399015,1.880131363,1.866174056,1.684729064,7.465517241,1.802134647,2.33908046,6.198686371,20.01764205
897,53910,20.09441708,1.875205255,1.248768473,1.66091954,7.132183908,1.879310345,2.376847291,6.062397373,20.11193576
898,53970,20.36863711,1.775041051,1.206075534,1.664203612,6.908866995,1.818555008,2.26683087,6.189655172,20.73346311
899,54030,19.83743842,1.930213465,1.597701149,1.614942529,6.965517241,1.311165846,2.146962233,6.006568144,19.70941315
900,54090,19.5591133,1.777504105,1.395730706,1.749589491,7.288998358,1.770114943,2.52545156,5.849753695,20.03082289
901,54150,19.50410509,2.055829228,1.445812808,1.772577997,7.073070608,1.757799672,2.253694581,5.706896552,20.15553393
902,54210,19.92528736,2.089490969,1.294745484,1.735632184,7.374384236,1.577996716,2.024630542,6.181444992,19.88786146
903,54270,20.24794745,1.753694581,1.527093596,1.416256158,7.117405583,1.692939245,2.279967159,5.752052545,20.19609036
904,54330,19.97126437,2.032840722,1.683908046,1.577996716,6.838259442,1.763546798,2.354679803,5.943349754,20.62396074
905,54390,19.90147783,1.871100164,1.688834154,1.613300493,7.128078818,1.692118227,2.571428571,6.015599343,20.07949061
906,54450,19.62397373,1.950738916,1.486042693,1.3727422,6.959770115,1.699507389,2.064860427,5.959770115,19.74490003
907,54510,20.08128079,2.043513957,1.383415435,1.848932677,7.367816092,1.736453202,2.006568144,6.028735632,20.24577199
908,54570,20.32922824,1.820197044,1.633825944,1.655993432,7.038587849,1.732348112,2.254515599,6.087027915,19.84933285
909,54630,19.86945813,2.163382594,1.564860427,1.926108374,7.117405583,1.614942529,2.527093596,6.553366174,19.98621081
910,54690,20.01888342,1.876847291,1.593596059,1.340722496,6.718390805,1.514778325,2.388341544,5.858784893,19.779373
911,54750,20.05665025,1.925287356,1.637110016,1.742200328,7.133004926,1.554187192,2.405582923,6.119868637,20.35730219
912,54810,20.06075534,1.997536946,1.451559934,1.506568144,7.109195402,1.615763547,1.995073892,6.160098522,20.3400657
913,54870,19.71264368,2.091954023,1.524630542,1.464696223,7.542692939,1.590311987,2.128078818,6.194581281,19.78545646
914,54930,20.04351396,2.04679803,1.387520525,1.846469622,6.927750411,1.88998358,2.113300493,6.366174056,20.47491585
915,54990,19.91133005,2.147783251,1.188834154,1.49589491,6.844827586,1.461412151,2.447454844,6.574712644,20.1717565
916,55050,19.80049261,1.830049261,1.567323481,1.760262726,7.412972085,1.642857143,2.188834154,5.961412151,19.7053575
917,55110,20.01395731,1.91543514,1.363711002,1.646141215,7.377668309,1.678981938,2.232348112,5.811986864,19.41842073
918,55170,19.68062397,2.209359606,1.467159278,1.806239737,7.238095238,1.979474548,2.092775041,6.3136289,20.77097782
919,55230,20.71428571,2.041050903,1.393267652,1.467159278,7.340722496,2.105090312,2.118226601,6.500821018,20.16161739
920,55290,20.0681445,1.977832512,1.583743842,1.548440066,7.624794745,1.47044335,2.375205255,5.922824302,19.78444255
921,55350,19.93103448,1.815270936,1.352216749,1.378489327,7.285714286,1.662561576,2.21592775,6.319376026,19.46708845
922,55410,19.94909688,1.938423645,1.426929392,1.623152709,7.279967159,2.074712644,2.171592775,6.15270936,19.95984913
923,55470,20.02216749,1.908045977,1.481937603,1.645320197,7.692118227,1.559934319,2.306239737,5.966338259,20.5925295
924,55530,19.63382594,1.715106732,1.380131363,1.526272578,7.272577997,1.954022989,2.185550082,6.476190476,19.87772235
925,55590,19.75369458,2.036945813,1.477011494,1.82183908,7.369458128,1.706896552,2.006568144,6.151067323,20.11700531
926,55650,19.68144499,1.825123153,1.52955665,1.731527094,6.987684729,1.997536946,1.965517241,6.371100164,20.10382447
927,55710,20.28571429,1.845648604,1.315270936,1.52134647,7.383415435,1.793924466,2.55090312,5.865353038,19.93754309
928,55770,19.79720854,2.164203612,1.467980296,1.486863711,7.384236453,1.651067323,2.604269294,6.049261084,20.39380298
929,55830,19.84811166,1.802955665,1.679802956,1.798029557,6.826765189,1.644499179,2.275041051,6.16091954,20.14945046
930,55890,19.87602627,2.154351396,1.776683087,1.75862069,7.175697865,1.876026273,1.932676519,6.123973727,20.2741615
931,55950,20.01724138,2.001642036,1.509031199,1.793924466,6.97865353,1.597701149,2.324302135,6.302134647,20.42827595
932,56010,19.8407225,1.935139573,1.597701149,1.341543514,7.276683087,1.573070608,2.269293924,6.285714286,20.73042138
933,56070,19.64614122,2.097701149,1.360426929,1.807881773,7.013957307,1.750410509,2.492610837,6.30952381,20.11700531
934,56130,20.76190476,1.954022989,1.428571429,1.793924466,7.328407225,1.906403941,2.141215107,6.540229885,20.56109827
935,56190,19.61330049,1.876847291,1.494252874,1.506568144,7.300492611,1.669129721,2.1863711,6.356321839,20.22143813
936,56250,20.35057471,2.119868637,1.649425287,1.743021346,7.334154351,1.928571429,2.099343186,6.63546798,20.1717565
937,56310,19.66748768,1.795566502,1.604269294,1.925287356,7.377668309,1.91954023,2.088669951,5.805418719,19.85845804
938,56370,20.04515599,1.930213465,1.528735632,1.845648604,7.361247947,1.642857143,2.407224959,6.330870279,20.2559111
939,56430,19.6863711,1.985221675,1.869458128,1.659277504,7.636288998,1.599343186,2.455665025,6.269293924,20.27720323
940,56490,19.79802956,2.155993432,1.590311987,1.617405583,7.086206897,1.643678161,2.200328407,6.272577997,20.34310743
941,56550,20.00574713,1.997536946,1.548440066,1.712643678,7.442528736,1.473727422,2.285714286,5.908045977,20.41915075
942,56610,19.727422,1.894909688,1.659277504,1.698686371,7.327586207,1.771756979,2.655172414,6.197865353,20.10889403
943,56670,20.0320197,1.678981938,1.603448276,1.590311987,7.214285714,2.028735632,2.31773399,6.671592775,20.3958308
944,56730,19.32348112,1.925287356,1.687192118,1.822660099,7.091133005,1.661740558,2.050082102,6.153530378,20.67060064
945,56790,19.63711002,2.013957307,1.74137931,1.615763547,7.273399015,1.611658456,2.245484401,6.361247947,20.09875492
946,56850,20.25533662,2.024630542,1.485221675,1.566502463,7.189655172,1.6272578,2.39408867,6.173234811,20.0876019
947,56910,20.10591133,1.796387521,1.881773399,1.426929392,7.036945813,1.720032841,2.168308703,6.981937603,20.04400373
948,56970,19.35550082,2.184729064,1.671592775,1.556650246,7.599343186,1.751231527,2.664203612,6.628078818,19.67899582
949,57030,20.17651888,2.263546798,1.577996716,1.54679803,7.316091954,2.164203612,2.360426929,6.614942529,19.74287221
950,57090,19.84236453,1.875205255,1.706075534,1.644499179,7.386699507,1.874384236,2.47044335,6.204433498,20.1717565
951,57150,20.53940887,2.068144499,1.104269294,1.887520525,7.321018062,2.075533662,2.264367816,6.367816092,20.14945046
952,57210,19.66338259,2.125615764,1.373563218,1.820197044,7.507389163,1.958949097,2.111658456,6.013957307,20.14945046
953,57270,20.03858785,1.928571429,1.481116585,1.442528736,7.240558292,1.450738916,2.322660099,6.349753695,19.82094334
954,57330,20.36042693,1.582101806,1.467159278,1.867816092,7.618226601,1.857963875,2.354679803,6.41543514,20.02372551
955,57390,19.69047619,2.308702791,1.55500821,2.079638752,7.287356322,1.696223317,2.433497537,5.80952381,20.15756175
956,57450,20.23234811,1.820197044,1.596059113,1.565681445,7.096880131,1.894909688,2.248768473,6.526272578,20.02676725
957,57510,20.15106732,1.920361248,1.422003284,1.637110016,7.492610837,2.007389163,2.141215107,6.510673235,20.25286937
958,57570,19.70197044,1.963875205,1.659277504,1.651888342,7.28407225,1.781609195,2.293924466,6.252052545,20.67364237
959,57630,19.58949097,2.100164204,1.885878489,1.747126437,7.376847291,1.95320197,2.55090312,6.532019704,19.79965121
960,57690,20.27750411,2.083743842,1.614121511,1.55090312,7.380131363,1.589490969,2.422003284,6.469622332,20.05515675
961,57750,20.46305419,2.081280788,1.380131363,1.710180624,7.202791461,1.743021346,2.374384236,6.558292282,20.08253234
962,57810,19.9499179,2.096880131,1.57635468,1.655172414,7.404761905,2.045155993,2.489326765,6.54679803,20.26098065
963,57870,19.89819376,1.753694581,1.555829228,1.706896552,7.447454844,2.05090312,2.197044335,6.545155993,20.11294967
964,57930,20.01970443,1.838259442,1.859605911,1.8136289,7.345648604,1.650246305,2.219211823,6.834975369,20.24881372
965,57990,20.13546798,1.844006568,1.456486043,1.693760263,7.454844007,1.620689655,2.016420361,6.513136289,19.69116275
966,58050,19.74055829,1.92364532,1.367816092,1.623973727,7.081280788,1.94499179,2.103448276,6.779967159,20.41103946
967,58110,19.77093596,2.108374384,1.545155993,1.706075534,7.504926108,1.977832512,2.281609195,6.357142857,20.57732084
968,58170,19.60426929,1.747947455,1.681444992,1.661740558,7.439244663,2.183908046,2.506568144,6.63546798,20.31573184
969,58230,20.44745484,1.706075534,1.579638752,1.739737274,7.719211823,1.614942529,2.335796388,6.452380952,19.78545646
970,58290,20.07142857,1.81773399,1.801313629,1.756978654,7.285714286,1.771756979,2.324302135,6.068965517,20.1808817
971,58350,19.74220033,1.952380952,1.532019704,1.82183908,7.61001642,2.100164204,2.288998358,6.062397373,19.7519974
972,58410,19.11494253,1.863711002,1.477832512,1.427750411,7.498357964,1.704433498,2.1272578,6.408866995,20.58543213
973,58470,19.70607553,2.092775041,1.524630542,1.569786535,7.850574713,1.771756979,2.298029557,6.362068966,19.84324938
974,58530,20.23563218,1.920361248,1.760262726,1.71592775,7.481116585,1.551724138,2.091954023,6.337438424,20.51141664
975,58590,19.91789819,1.659277504,1.699507389,1.568144499,7.897372742,1.694581281,2.169950739,6.297208539,20.1717565
976,58650,19.73973727,2.017241379,1.668308703,1.97044335,7.926929392,1.751231527,2.414614122,6.379310345,20.42016466
977,58710,19.93678161,1.983579639,1.740558292,1.824302135,7.391625616,1.784893268,2.251231527,6.582922824,20.07036541
978,58770,20.45484401,1.745484401,1.28817734,1.578817734,7.564860427,1.599343186,2.534482759,6.591954023,20.72535183
979,58830,20.21182266,2.177339901,1.49589491,2.042692939,7.541050903,1.714285714,2.199507389,6.121510673,20.09064363
980,58890,20.45073892,2.175697865,1.620689655,1.491789819,7.562397373,1.786535304,2.244663383,6.475369458,19.87670844
981,58950,19.7454844,2.184729064,1.701970443,1.52134647,7.293924466,1.429392447,2.661740558,6.318555008,20.24171635
982,59010,19.56978654,2.068144499,1.567323481,1.816091954,7.561576355,1.607553366,2.179802956,6.483579639,20.45565154
983,59070,19.16338259,1.806239737,1.552545156,1.633825944,7.633825944,1.774220033,2.148604269,6.273399015,20.28125887
984,59130,20.41625616,1.921182266,1.810344828,1.628078818,7.727422003,1.595238095,2.573891626,6.943349754,20.2376607
985,59190,20.22249589,1.84729064,1.618226601,1.667487685,7.961412151,1.808702791,2.417077176,6.527914614,20.11700531
986,59250,19.91215107,2.137931034,1.76683087,1.996715928,7.709359606,1.909688013,2.58456486,6.47865353,20.04907329
987,59310,20.46469622,2.158456486,1.507389163,1.74137931,7.484400657,1.672413793,2.543513957,6.642036125,20.08253234
988,59370,20.20197044,1.485221675,1.697044335,2.229064039,7.394909688,1.705254516,2.442528736,6.583743842,19.94362656
989,59430,19.56486043,2.066502463,1.511494253,1.476190476,7.693760263,1.810344828,2.400656814,6.395730706,20.06732368
990,59490,20.17980296,1.842364532,1.880952381,1.69047619,7.834975369,1.780788177,2.399835796,6.068144499,19.96289086
991,59550,20.26765189,1.871100164,1.446633826,1.779146141,7.815270936,2.001642036,2.41543514,6.571428571,19.63438374
992,59610,19.49261084,1.913793103,1.651888342,1.911330049,7.479474548,2.008210181,2.173234811,6.65681445,19.86555542
993,59670,20.25779967,2.006568144,1.604269294,1.585385878,7.944170772,1.610837438,2.291461412,6.231527094,20.07239324
994,59730,20.80541872,2.316912972,1.291461412,1.675697865,7.331691297,1.873563218,2.252052545,6.560755337,20.45463763
995,59790,19.77339901,1.854679803,1.538587849,1.883415435,7.433497537,1.753694581,2.332512315,6.379310345,20.29748145
996,59850,19.65681445,1.981116585,1.599343186,1.516420361,7.587027915,1.84318555,2.499178982,6.625615764,19.91726487
997,59910,19.9318555,2.137931034,1.84318555,1.73727422,7.800492611,1.696223317,2.420361248,6.877668309,19.83919374
998,59970,19.88916256,1.637110016,1.600164204,2.014778325,7.564860427,1.713464696,2.50410509,6.649425287,19.92436225
999,60030,20.0270936,2.07635468,1.866174056,1.880131363,7.811165846,1.637931034,2.199507389,6.903940887,20.0318368
