,time,Inv C: Rep G,Inv T: Rep G,Inv G: Rep G,Inv A: Rep G,Inv C: Rep isoG,Inv T: Rep isoG,Inv G: Rep isoG,Inv A: Rep isoG
955,85950,19.72686523,3.500481756,1.994889196,1.112647145,10.88768799,8.02144862,7.460098027,1.138620083
956,86040,20.51526957,3.382346781,2.039294541,1.031376985,10.71090444,8.081772862,8.050772904,0.9827824557
957,86130,20.05278371,3.734238197,1.998240543,1.181349755,10.79803946,7.924259562,8.199907838,1.023836454
958,86220,20.33681036,3.666373424,1.958862218,1.114322818,10.76033681,8.364961669,8.118637678,0.8839177244
959,86310,19.84918939,3.521427674,1.983997319,0.953458171,11.19433622,8.17142139,8.443718319,1.138620083
960,86400,20.12986469,3.50215743,2.164132211,1.400025135,10.76787734,7.702232835,7.916719031,1.142809266
961,86490,20.13572955,3.378995434,1.778727326,1.063214779,10.62712077,8.002178375,7.73155712,0.953458171
962,86580,20.20526999,3.264211805,2.027564828,1.202295673,10.9815257,8.433664279,8.139583595,0.8127016045
963,86670,19.85086507,3.468643961,1.958862218,0.9852959658,10.68744502,8.066691802,8.372502199,0.9450798039
964,86760,20.28654015,3.29856311,2.065267479,0.8470529094,11.06782288,8.147124126,7.988772988,1.086674207
965,86850,19.99413514,3.342968455,2.037618868,1.415106196,10.8491475,7.755016547,8.266096938,1.032214821
966,86940,20.17008085,3.405806208,1.900213648,1.516484437,10.71258012,8.094340413,8.152151146,0.8127016045
967,87030,19.91286498,3.634535629,2.154916007,1.127728206,10.73352604,8.085124209,7.873989359,1.069079636
968,87120,20.15164844,3.390725148,1.987348666,0.939214947,11.0225797,8.084286373,8.088475556,0.8554312764
969,87210,20.03351347,3.467806125,2.205186209,1.271836119,11.62330862,7.972016254,8.16388086,1.07829584
970,87300,19.96816221,3.243265887,2.000754053,1.22826861,11.47082234,8.004691886,8.158853839,0.8068367475
971,87390,19.74027062,3.060617486,1.973943278,1.261782079,10.64722886,8.082610699,8.199070001,0.9090528256
972,87480,19.62129781,3.394914331,1.737673327,1.079971514,10.89522852,8.430312932,7.910854175,1.097566084
973,87570,20.39964811,3.297725273,1.857483976,1.231619957,11.05860668,7.778475975,7.961962214,0.5596749194
974,87660,20.20862134,3.849021826,1.896862302,1.062376943,11.16166059,8.589501906,8.145448452,1.172133551
975,87750,20.44572913,3.59348163,1.979808135,0.9735662519,10.76368816,8.465502074,8.012232416,1.130241716
976,87840,19.94721629,3.653805873,2.234510494,1.44191697,10.8994177,7.910854175,7.910854175,0.8654853169
977,87930,19.68078422,3.699049055,1.922835239,1.133593063,10.60701269,7.698881488,8.630555905,1.043944535
978,88020,19.85254074,3.558292489,2.216915923,1.125214696,10.88852583,7.996313518,8.222529429,1.258430732
979,88110,19.79137866,3.592643794,2.198483516,1.239998324,11.26471451,7.892421767,7.910016338,0.7942691969
980,88200,19.83494617,3.72837334,1.837375895,1.169620041,10.71760714,7.982908131,8.334799548,0.9970256797
981,88290,20.56051276,3.326211721,1.880943404,1.332998199,10.98739056,8.294583386,8.17644841,0.9266473964
982,88380,20.35775627,3.79707595,1.906916342,1.155376817,10.93376901,8.065853965,8.225880776,0.9735662519
983,88470,20.29491852,3.30359013,1.904402832,1.309538771,11.01839052,7.763394914,7.988772988,0.9542960077
984,88560,19.95140547,3.259184785,1.693267982,1.100917431,11.12479578,8.169745717,8.328934691,1.147836287
985,88650,20.23375644,3.425914289,2.062753969,1.330484689,11.45574128,8.002178375,7.995475682,0.8847555611
986,88740,19.50735202,3.322022538,2.041808052,1.125214696,10.559256,8.033178334,8.568555988,1.093376901
987,88830,20.17510787,3.44602237,1.94294332,1.132755226,11.09295798,8.189853797,8.473880441,0.9668635583
988,88920,19.98491894,3.480373675,1.678186921,1.352268443,10.82736375,7.754178711,8.074232332,0.5479452055
989,89010,20.40467513,3.290184743,2.267186125,1.0020527,10.79385028,7.836286708,7.976205438,1.35310628
990,89100,19.7193247,3.556616815,1.922835239,0.896485275,11.33341712,8.298772569,8.259394244,1.115998492
991,89190,19.543379,3.355536006,2.059402622,1.21570106,11.18344435,8.167232206,8.02898915,1.094214738
992,89280,20.00670269,3.491265552,1.970591932,1.324619832,11.32336308,8.17644841,7.987935151,0.9517824976
993,89370,19.41267647,3.358049516,1.928700096,1.328809015,10.69330987,8.108583637,8.416907545,0.8763771941
994,89460,20.11394579,3.466968288,1.880943404,1.459511541,11.44652507,7.977881111,8.015583763,1.077458003
995,89550,20.04272967,3.844832642,2.103807968,1.054836412,10.98990407,8.545934397,8.153826819,0.8621339701
996,89640,19.78467597,3.105022831,2.203510536,1.131917389,10.81144485,8.221691592,8.328934691,1.291106363
997,89730,19.9086758,3.486238532,2.216915923,1.344727913,11.303255,8.331448201,8.519123623,1.040593188
998,89820,20.19018893,3.671400444,2.08034854,1.296133384,10.91366093,8.292907712,8.218340245,1.022160781
999,89910,19.98994596,3.067320179,1.626241046,1.51061958,10.98571488,8.286205019,8.248502367,1.2257551
